Age2,Age,Workclass,fnlwgt,Education,Education-num,Marrital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-Per-Week,Native-Country,Income
1,33, Private,185480,1,13, Never-married, Prof-specialty, Not-in-family, White,1,0,0,45, United-States,0
1,33, Private,222205,0,9, Married-civ-spouse, Craft-repair, Wife, White,1,0,0,40, United-States,1
0,61, Private,69867,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
1,17, Private,191260,0,5, Never-married, Other-service, Own-child, White,0,1055,0,24, United-States,0
0,50, Self-emp-not-inc,30653,1,14, Married-civ-spouse, Farming-fishing, Husband, White,0,2407,0,98, United-States,0
1,27, Local-gov,209109,1,14, Never-married, Prof-specialty, Own-child, White,0,0,0,35, United-States,0
1,30, Private,70377,0,9, Divorced, Prof-specialty, Own-child, White,1,0,0,40, United-States,0
0,43, Private,477983,0,9, Married-civ-spouse, Handlers-cleaners, Husband, Black,0,0,0,40, United-States,0
0,44, Private,170924,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,7298,0,40, United-States,1
1,35, Private,190174,0,10, Never-married, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
1,25, Private,193787,0,10, Never-married, Tech-support, Own-child, White,1,0,0,40, United-States,0
1,24, Private,279472,0,10, Married-civ-spouse, Machine-op-inspct, Wife, White,1,7298,0,48, United-States,1
1,22, Private,34918,1,13, Never-married, Prof-specialty, Not-in-family, White,1,0,0,15, Germany,0
0,42, Local-gov,97688,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,5178,0,40, United-States,1
1,34, Private,175413,1,12, Divorced, Sales, Unmarried, Black,1,0,0,45, United-States,0
0,60, Private,173960,1,13, Divorced, Prof-specialty, Not-in-family, White,1,0,0,42, United-States,0
1,21, Private,205759,0,9, Never-married, Handlers-cleaners, Own-child, White,0,0,0,40, United-States,0
0,57, Federal-gov,425161,1,14, Married-civ-spouse, Sales, Husband, White,0,15024,0,40, United-States,1
0,41, Private,220531,1,15, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,60, United-States,1
0,50, Private,176609,0,10, Divorced, Other-service, Not-in-family, White,0,0,0,45, United-States,0
1,25, Private,371987,1,13, Never-married, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
0,50, Private,193884,0,4, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, Ecuador,0
1,36, Private,200352,1,13, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,45, United-States,0
1,31, Private,127595,0,9, Divorced, Prof-specialty, Not-in-family, White,1,0,0,40, United-States,0
1,29, Local-gov,220419,1,13, Never-married, Protective-serv, Not-in-family, White,0,0,0,56, United-States,0
1,21, Private,231931,0,10, Never-married, Sales, Own-child, White,0,0,0,45, United-States,0
1,27, Private,248402,1,13, Never-married, Tech-support, Unmarried, Black,1,0,0,40, United-States,0
0,65, Private,111095,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,16, United-States,0
1,37, Self-emp-inc,57424,1,13, Divorced, Sales, Not-in-family, White,1,0,0,60, United-States,0
1,39, ?,157443,1,14, Married-civ-spouse, ?, Wife, Asian-Pac-Islander,1,3464,0,40, ?,0
1,24, Private,278130,0,9, Never-married, Craft-repair, Own-child, White,0,0,0,40, United-States,0
1,38, Private,169469,0,9, Divorced, Sales, Not-in-family, White,0,0,0,80, United-States,0
0,48, Private,146268,1,13, Married-civ-spouse, Adm-clerical, Husband, White,0,7688,0,40, United-States,1
1,21, Private,153718,0,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander,1,0,0,25, United-States,0
1,31, Private,217460,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,45, United-States,1
0,55, Private,238638,0,9, Married-civ-spouse, Sales, Husband, White,0,4386,0,40, United-States,1
1,24, Private,303296,0,10, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander,1,0,0,40, Laos,0
0,43, Private,173321,0,9, Divorced, Adm-clerical, Not-in-family, White,1,0,0,40, United-States,0
1,26, Private,193945,1,12, Never-married, Tech-support, Not-in-family, White,0,0,0,45, United-States,0
0,46, Private,83082,1,12, Never-married, Prof-specialty, Not-in-family, White,1,0,0,33, United-States,0
1,35, Private,193815,1,12, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,1
0,41, Self-emp-inc,34987,0,10, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,54, United-States,1
1,26, Private,59306,1,13, Never-married, Sales, Not-in-family, White,0,0,0,40, United-States,0
1,34, Private,142897,1,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander,0,7298,0,35, Taiwan,1
1,19, ?,860348,0,10, Never-married, ?, Own-child, Black,1,0,0,25, United-States,0
1,36, Self-emp-not-inc,205607,1,13, Divorced, Prof-specialty, Not-in-family, Black,1,0,0,40, United-States,1
1,22, Private,199698,0,10, Never-married, Sales, Own-child, White,0,0,0,15, United-States,0
1,24, Private,191954,0,10, Never-married, Machine-op-inspct, Not-in-family, White,0,0,0,40, United-States,0
0,77, Self-emp-not-inc,138714,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,40, United-States,0
1,22, Private,399087,0,3, Married-civ-spouse, Machine-op-inspct, Other-relative, White,1,0,0,40, Mexico,0
1,29, Private,423158,0,10, Never-married, Tech-support, Not-in-family, White,1,0,0,40, United-States,0
0,62, Private,159841,0,9, Widowed, Other-service, Not-in-family, White,1,0,0,24, United-States,0
1,39, Self-emp-not-inc,174308,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,0
0,43, Private,50356,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,1485,50, United-States,0
1,35, Private,186110,0,9, Divorced, Transport-moving, Not-in-family, White,0,0,0,45, United-States,0
1,29, Private,200381,0,7, Never-married, Exec-managerial, Not-in-family, White,1,0,0,40, United-States,0
0,76, Self-emp-not-inc,174309,1,14, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,10, United-States,0
0,63, Self-emp-not-inc,78383,0,9, Married-civ-spouse, Farming-fishing, Husband, White,0,0,0,45, United-States,0
1,23, ?,211601,1,11, Never-married, ?, Own-child, Black,1,0,0,15, United-States,0
0,43, Private,187728,0,10, Married-civ-spouse, Prof-specialty, Wife, White,1,0,1887,50, United-States,1
0,58, Self-emp-not-inc,321171,0,9, Married-civ-spouse, Handlers-cleaners, Husband, White,0,0,0,40, United-States,0
0,66, Private,127921,0,9, Never-married, Transport-moving, Not-in-family, White,0,2050,0,55, United-States,0
0,41, Private,206565,0,10, Never-married, Craft-repair, Not-in-family, Black,0,0,0,45, United-States,0
1,26, Private,224563,1,13, Never-married, Adm-clerical, Not-in-family, White,0,0,0,40, United-States,0
0,47, Private,178686,1,11, Never-married, Other-service, Not-in-family, White,0,0,0,40, United-States,0
0,55, Local-gov,98545,0,6, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,0
0,53, Private,242606,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,40, United-States,0
1,17, Private,270942,0,3, Never-married, Other-service, Other-relative, White,0,0,0,48, Mexico,0
1,30, Private,94235,0,9, Never-married, Craft-repair, Other-relative, White,0,0,0,40, United-States,0
0,49, Private,71195,1,14, Never-married, Prof-specialty, Not-in-family, White,0,0,0,60, United-States,0
1,19, Private,104112,0,9, Never-married, Sales, Unmarried, Black,0,0,0,30, Haiti,0
0,45, Private,261192,0,9, Married-civ-spouse, Other-service, Husband, Black,0,0,0,40, United-States,0
1,26, Private,94936,1,12, Never-married, Sales, Not-in-family, White,0,0,0,40, United-States,0
1,38, Private,296478,1,11, Married-civ-spouse, Craft-repair, Husband, White,0,7298,0,40, United-States,1
1,36, State-gov,119272,0,9, Married-civ-spouse, Protective-serv, Husband, White,0,7298,0,40, United-States,1
1,33, Private,85043,0,9, Never-married, Farming-fishing, Not-in-family, White,0,0,0,20, United-States,0
1,22, State-gov,293364,0,10, Never-married, Protective-serv, Own-child, Black,1,0,0,40, United-States,0
0,43, Self-emp-not-inc,241895,1,13, Never-married, Sales, Not-in-family, White,0,0,0,42, United-States,0
0,67, ?,36135,0,7, Married-civ-spouse, ?, Husband, White,0,0,0,8, United-States,0
1,30, ?,151989,1,11, Divorced, ?, Unmarried, White,1,0,0,40, United-States,0
0,56, Private,101128,1,12, Married-spouse-absent, Other-service, Not-in-family, White,0,0,0,25, Iran,0
1,31, Private,156464,1,13, Never-married, Prof-specialty, Own-child, White,0,0,0,25, United-States,0
1,33, Private,117963,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
1,26, Private,192262,0,9, Married-civ-spouse, Other-service, Husband, White,0,0,0,40, United-States,0
1,33, Private,111363,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
0,46, Local-gov,329752,0,7, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,30, United-States,0
0,59, ?,372020,1,13, Married-civ-spouse, ?, Husband, White,0,0,0,40, United-States,1
1,38, Federal-gov,95432,0,9, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,1
0,65, Private,161400,0,7, Widowed, Other-service, Unmarried, Other,0,0,0,40, United-States,0
0,40, Private,96129,1,11, Married-civ-spouse, Tech-support, Husband, White,0,0,0,40, United-States,1
0,42, Private,111949,0,9, Married-civ-spouse, Adm-clerical, Wife, White,1,0,0,35, United-States,0
1,26, Self-emp-not-inc,117125,0,5, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, Portugal,0
1,36, Private,348022,0,6, Married-civ-spouse, Other-service, Wife, White,1,0,0,24, United-States,0
0,62, Private,270092,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,1
0,43, Private,180609,1,13, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,45, United-States,0
0,43, Private,174575,1,13, Divorced, Exec-managerial, Not-in-family, White,0,0,1564,45, United-States,1
1,22, Private,410439,0,9, Married-spouse-absent, Sales, Not-in-family, White,0,0,0,55, United-States,0
1,28, Private,92262,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,56, Self-emp-not-inc,183081,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,45, United-States,0
1,22, Private,362589,1,12, Never-married, Sales, Not-in-family, White,1,0,0,15, United-States,0
0,57, Private,212448,1,13, Divorced, Exec-managerial, Not-in-family, White,1,0,0,45, United-States,1
1,39, Private,481060,0,9, Divorced, Sales, Unmarried, White,1,0,0,40, United-States,0
1,26, Federal-gov,185885,0,10, Never-married, Adm-clerical, Unmarried, White,1,0,0,15, United-States,0
1,17, Private,89821,0,7, Never-married, Other-service, Own-child, White,0,0,0,10, United-States,0
0,40, State-gov,184018,1,11, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,38, United-States,1
0,45, Private,256649,0,9, Married-civ-spouse, Machine-op-inspct, Husband, Black,0,0,0,40, United-States,0
0,44, Private,160323,0,9, Never-married, Craft-repair, Not-in-family, Black,0,0,0,40, United-States,0
1,20, Local-gov,350845,0,10, Never-married, Adm-clerical, Own-child, White,1,0,0,10, United-States,0
1,33, Private,267404,0,9, Married-civ-spouse, Craft-repair, Wife, White,1,0,0,40, United-States,0
1,23, Private,35633,0,10, Never-married, Sales, Not-in-family, White,0,0,0,40, United-States,0
0,46, Self-emp-not-inc,80914,1,14, Divorced, Exec-managerial, Not-in-family, White,0,0,0,30, United-States,0
1,38, Private,172927,0,9, Married-civ-spouse, Sales, Husband, White,0,0,0,50, United-States,0
0,54, Private,174319,0,9, Divorced, Transport-moving, Not-in-family, White,0,0,0,40, United-States,0
0,46, Private,214955,0,3, Divorced, Craft-repair, Not-in-family, White,1,0,2339,45, United-States,0
1,25, Private,344991,0,10, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,40, United-States,0
0,46, Private,108699,0,10, Divorced, Sales, Not-in-family, White,1,0,0,40, United-States,0
1,36, Local-gov,117312,0,10, Married-civ-spouse, Transport-moving, Wife, White,1,0,0,40, United-States,0
1,23, Private,396099,0,9, Never-married, Other-service, Not-in-family, White,1,0,0,25, United-States,0
1,29, Private,134152,0,9, Separated, Machine-op-inspct, Not-in-family, White,0,0,0,40, United-States,0
0,44, Private,162028,0,10, Married-civ-spouse, Adm-clerical, Wife, White,1,0,2415,6, United-States,1
1,19, Private,25429,0,10, Never-married, Adm-clerical, Own-child, White,1,0,0,16, United-States,0
1,19, Private,232392,0,9, Never-married, Other-service, Other-relative, White,1,0,0,40, United-States,0
1,35, Private,220098,0,9, Married-civ-spouse, Other-service, Wife, White,1,0,0,40, United-States,1
1,27, Private,301302,1,13, Never-married, Craft-repair, Not-in-family, White,0,0,0,50, United-States,0
0,46, Self-emp-not-inc,277946,1,12, Separated, Craft-repair, Not-in-family, White,0,0,0,40, United-States,0
1,34, State-gov,98101,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,7688,0,45, ?,1
1,34, Private,196164,0,9, Never-married, Other-service, Not-in-family, White,1,0,0,35, United-States,0
0,44, Private,115562,0,10, Married-civ-spouse, Tech-support, Husband, White,0,0,0,40, United-States,0
0,45, Private,96975,0,10, Divorced, Handlers-cleaners, Unmarried, White,1,0,0,40, United-States,0
1,20, ?,137300,0,9, Never-married, ?, Other-relative, White,1,0,0,35, United-States,0
1,25, Private,86872,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,55, United-States,1
0,52, Self-emp-inc,132178,1,13, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,1
1,20, Private,416103,0,10, Never-married, Handlers-cleaners, Own-child, White,0,0,0,40, United-States,0
1,28, Private,108574,0,10, Never-married, Other-service, Not-in-family, White,1,0,0,40, United-States,0
0,50, State-gov,288353,1,13, Married-civ-spouse, Protective-serv, Husband, White,0,0,0,40, United-States,1
1,34, Private,227689,1,11, Divorced, Tech-support, Not-in-family, White,1,0,0,64, United-States,0
1,28, Private,166481,0,4, Married-civ-spouse, Handlers-cleaners, Husband, Other,0,0,2179,40, Puerto-Rico,0
0,41, Private,445382,1,14, Married-civ-spouse, Exec-managerial, Husband, White,0,0,1977,65, United-States,1
1,28, Private,110145,0,9, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,0
0,46, Self-emp-not-inc,317253,0,9, Married-civ-spouse, Craft-repair, Husband, White,0,0,0,25, United-States,0
1,28, ?,123147,0,10, Married-civ-spouse, ?, Wife, White,1,0,1887,40, United-States,1
1,32, Private,364657,0,10, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,50, United-States,0
0,41, Local-gov,42346,0,10, Divorced, Other-service, Not-in-family, Black,1,0,0,24, United-States,0
1,24, Private,241951,0,9, Never-married, Handlers-cleaners, Unmarried, Black,1,0,0,40, United-States,0
1,33, Private,118500,0,10, Divorced, Exec-managerial, Unmarried, White,1,0,0,40, United-States,0
0,46, Private,188386,1,16, Married-civ-spouse, Exec-managerial, Husband, White,0,15024,0,60, United-States,1
1,31, State-gov,1033222,0,10, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, United-States,0
1,35, Private,92440,0,8, Divorced, Craft-repair, Not-in-family, White,0,0,0,50, United-States,1
0,52, Private,190762,0,2, Married-civ-spouse, Machine-op-inspct, Husband, White,0,0,0,40, Mexico,0
1,30, Private,426017,0,7, Never-married, Other-service, Own-child, White,1,0,0,19, United-States,0
1,34, Local-gov,243867,0,7, Separated, Machine-op-inspct, Not-in-family, Black,0,0,0,40, United-States,0
1,34, State-gov,240283,0,9, Divorced, Transport-moving, Unmarried, White,1,0,0,40, United-States,0
1,20, Private,61777,0,10, Married-civ-spouse, Sales, Husband, White,0,0,0,30, United-States,0
1,17, Private,175024,0,7, Never-married, Handlers-cleaners, Own-child, White,0,2176,0,18, United-States,0
1,32, State-gov,92003,1,13, Married-civ-spouse, Exec-managerial, Wife, White,1,0,0,40, United-States,1
1,29, Private,188401,0,9, Divorced, Farming-fishing, Not-in-family, White,0,0,0,40, United-States,0
1,33, Private,228528,0,6, Never-married, Craft-repair, Unmarried, White,1,0,0,35, United-States,0
1,25, Private,133373,0,9, Married-civ-spouse, Transport-moving, Husband, White,0,0,0,60, United-States,0
1,36, Federal-gov,255191,1,14, Never-married, Prof-specialty, Not-in-family, White,0,0,1408,40, United-States,0
1,23, Private,204653,0,9, Never-married, Handlers-cleaners, Not-in-family, White,0,0,0,72, Dominican-Republic,0
0,63, Self-emp-inc,222289,0,9, Married-civ-spouse, Exec-managerial, Husband, White,0,0,0,40, United-States,1
0,47, Local-gov,287480,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,40, United-States,0
0,80, ?,107762,0,9, Widowed, ?, Not-in-family, White,0,0,0,24, United-States,0
1,17, ?,202521,0,7, Never-married, ?, Own-child, White,0,0,0,40, United-States,0
0,40, Self-emp-not-inc,204116,1,13, Married-spouse-absent, Prof-specialty, Not-in-family, White,1,2174,0,40, United-States,0
1,30, Private,29662,1,12, Married-civ-spouse, Other-service, Wife, White,1,0,0,25, United-States,1
1,27, Private,116358,0,10, Never-married, Craft-repair, Own-child, Asian-Pac-Islander,0,0,1980,40, Philippines,0
1,33, Private,208405,1,14, Married-civ-spouse, Prof-specialty, Husband, White,0,0,0,50, United-States,1
1,34, Local-gov,284843,0,9, Never-married, Farming-fishing, Not-in-family, Black,0,594,0,60, United-States,0
1,34, Local-gov,117018,0,10, Never-married, Protective-serv, Not-in-family, White,1,0,0,40, United-States,0
1,23, Private,81281,0,10, Married-civ-spouse, Adm-clerical, Husband, White,0,0,0,40, United-States,0
